True_ITE,Predicted_ITE,Lower_90,Upper_90,Covered
4.635713939366263,4.526218924872586,-9.830584996285365,18.883022846030535,True
3.9634028511492323,3.2746188775430882,-11.082185043614864,17.63142279870104,True
1.3856429348673713,2.2128552690298338,-12.143948652128117,16.569659190187785,True
2.060999970888657,2.891418046511649,-11.465385874646302,17.2482219676696,True
0.38929155916420805,2.094962209898584,-12.261841711259367,16.451766131056534,True
5.946378495949158,5.534515845848942,-8.82228807530901,19.89131976700689,True
1.262103125283848,2.5562661122903094,-11.800537808867642,16.91307003344826,True
7.567097563244882,5.995875910950176,-8.360928010207775,20.352679832108127,True
5.598611540969155,4.919339139643354,-9.437464781514597,19.276143060801303,True
3.6489017707342137,3.907099283690265,-10.449704637467686,18.263903204848216,True
0.9295856193611683,0.21961735265221116,-14.13718656850574,14.576421273810162,True
6.91795404065814,5.140417973807076,-9.216385947350876,19.497221894965026,True
5.1707040075750825,4.214874924058935,-10.141928997099015,18.571678845216887,True
0.8856378034149724,2.01026661470741,-12.346537306450541,16.36707053586536,True
-0.6125902575424863,0.78350733898389,-13.573296582174061,15.140311260141841,True
2.13539725418788,2.2776911921821865,-12.079112728975765,16.634495113340137,True
3.6084122582581273,4.4660481515470805,-9.89075576961087,18.822852072705032,True
1.0238581009173287,2.3430660917870494,-12.013737829370902,16.699870012945,True
0.36042044904604204,1.3818448857204757,-12.974959035437475,15.738648806878427,True
4.182346849633506,3.1416377248698475,-11.215166196288104,17.4984416460278,True
-0.009133375604648497,1.3139054140106214,-13.04289850714733,15.670709335168572,True
1.8588151950563245,2.7994937412044303,-11.557310179953522,17.15629766236238,True
2.881623441165403,1.94739860106957,-12.40940532008838,16.30420252222752,True
3.1609067531300417,2.763823905549582,-11.592980015608369,17.120627826707533,True
3.1674310375412054,2.51930676782827,-11.83749715332968,16.87611068898622,True
6.595515682977412,6.02547859110058,-8.331325330057371,20.38228251225853,True
5.246815589591764,4.963712835124472,-9.393091086033479,19.320516756282423,True
1.9513184263714163,2.448010599725715,-11.908793321432237,16.804814520883667,True
1.2497043334274673,1.7436289665004892,-12.613174954657461,16.10043288765844,True
2.0669424191904344,2.506642790396014,-11.850161130761936,16.863446711553966,True
8.567304869077093,6.360160827541438,-7.996643093616513,20.71696474869939,True
5.361019693541955,3.7038991026036867,-10.652904818554264,18.060703023761636,True
4.357673749221465,4.223023644092255,-10.133780277065696,18.579827565250206,True
1.9659475269750475,1.6845924902201543,-12.672211430937796,16.041396411378106,True
4.0979125735699755,3.9272801193926403,-10.42952380176531,18.284084040550592,True
1.1681202854194148,2.1583069898250704,-12.19849693133288,16.515110910983022,True
2.559166379392338,2.260804008896308,-12.095999912261643,16.61760793005426,True
4.15091831588472,3.1874295958006353,-11.169374325357316,17.544233516958585,True
0.9756211236544536,2.1790541678546234,-12.177749753303328,16.535858089012574,True
2.433794559656845,1.7250924913998658,-12.631711429758084,16.081896412557818,True
1.2966393142555523,2.353778196807153,-12.003025724350799,16.710582117965103,True
5.220658525486521,5.454478557806293,-8.902325363351657,19.811282478964245,True
1.5094258937305831,2.1524126133089685,-12.204391307848983,16.50921653446692,True
3.889907606588977,4.329630113651932,-10.027173807506019,18.686434034809885,True
1.5061746939392262,1.70160479333404,-12.655199127823911,16.05840871449199,True
5.630520040157387,4.498615432735091,-9.85818848842286,18.85541935389304,True
-0.32389418405986126,0.9986661505844351,-13.358137770573515,15.355470071742387,True
2.4448007917569674,3.556840839338739,-10.799963081819211,17.91364476049669,True
2.77564641281796,3.5081160834397234,-10.848687837718227,17.864920004597675,True
3.1155217706396527,3.334591780153256,-11.022212141004696,17.691395701311208,True
2.7433725771235045,3.763514814938904,-10.593289106219046,18.120318736096856,True
2.282475620074542,3.720701437117981,-10.63610248403997,18.077505358275932,True
5.421186860134268,4.631025397755549,-9.725778523402402,18.987829318913498,True
1.3176442796303531,2.0876475475696585,-12.269156373588292,16.44445146872761,True
-0.5033686003348976,0.4758595205215472,-13.880944400636404,14.832663441679498,True
2.2094468606859596,2.5677138171011666,-11.789090104056784,16.92451773825912,True
7.8262223852207065,6.020670933783957,-8.336132987373993,20.37747485494191,True
2.146043248832795,2.2951850467963735,-12.061618874361578,16.651988967954324,True
4.32411626752775,2.585557387897769,-11.771246533260182,16.94236130905572,True
1.4519785211044482,1.8630406819255103,-12.493763239232441,16.219844603083462,True
3.1609238294689637,3.0888727882515097,-11.26793113290644,17.44567670940946,True
1.7632672017244675,2.4913923438769188,-11.865411577281032,16.84819626503487,True
2.678594027427586,1.8830297705656391,-12.473774150592313,16.23983369172359,True
1.4067294474231866,1.1625815999576958,-13.194222321200256,15.519385521115646,True
4.780950604653466,4.09522395774656,-10.261579963411391,18.45202787890451,True
3.455107661070615,2.744740114884553,-11.612063806273397,17.101544036042505,True
3.6688146761550176,3.5749193116302473,-10.781884609527705,17.931723232788197,True
3.5645693447121993,3.636667125405632,-10.72013679575232,17.993471046563585,True
4.76788022957569,4.873945966127051,-9.4828579550309,19.230749887285,True
3.739900680938184,2.6034572317019666,-11.753346689455984,16.960261152859918,True
0.7941533480693201,2.6408390401398028,-11.715964881018149,16.997642961297753,True
2.2989819277117522,2.655601434651664,-11.701202486506286,17.012405355809616,True
1.2504828115230588,2.7028110572616613,-11.65399286389629,17.059614978419614,True
1.860428635843433,2.7477633808028217,-11.60904054035513,17.104567301960774,True
2.943077551228118,3.198637611289253,-11.158166309868697,17.555441532447205,True
1.6865126859208397,2.7844723841231693,-11.572331537034781,17.14127630528112,True
2.5595485049379794,3.97860585968433,-10.378198061473622,18.33540978084228,True
0.9553476142797326,2.425714825563952,-11.931089095593999,16.7825187467219,True
1.141577021830419,3.0310016370854056,-11.325802284072545,17.387805558243357,True
1.9446331814143303,2.121060574942031,-12.23574334621592,16.477864496099983,True
2.435747111474612,2.5076177447356924,-11.849186176422258,16.864421665893644,True
3.995528543838066,4.548747834272228,-9.808056086885724,18.905551755430178,True
1.9373321622165505,2.113178387056354,-12.243625534101596,16.469982308214306,True
1.7591600125712348,2.200367212993144,-12.156436708164808,16.557171134151094,True
2.454778081779912,2.8087640926648505,-11.548039828493101,17.165568013822803,True
0.18749938391402005,1.0729727625379772,-13.283831158619973,15.429776683695929,True
3.479996276406733,2.1839342917962945,-12.172869629361657,16.540738212954246,True
